package_number,package_id,profile,group_name,video_position,video_count,package_transcript_chars,video_transcript_chars,split_reason,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
8,vh_full_intelligence_20260906_155946_79f370,FULL_INTELLIGENCE,Healthy Recipes and Homemade Pantry Foods,22,23,184511,5657,parent_group,r-zlwA_Pk84,Healthy Snacks - Healthy Office Snack Options,"Portable Healthy Snacks: Makhana, Roasted Chana, Fruit and Nuts, Banana-Peanut Butter Roti, Chana Chaat and Egg Options",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155946_79f370\CHATGPT_PACKAGE.json
8,vh_full_intelligence_20260906_155946_79f370,FULL_INTELLIGENCE,Healthy Recipes and Homemade Pantry Foods,23,23,184511,8878,parent_group,xfNY-0EItDs,Indian Foods that you thought were healthy but AREN'T,"10 Foods That Can Look Healthier Than They Are: Corn Flakes, Brown Bread, Peanut Butter, Microwave Popcorn, Energy Bars,",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155946_79f370\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",1,16,150078,7970,parent_group,6YXPuEL-ti4,5 Poisonous Foods That Can Kill You,"5 Foods That Can Become Dangerous Through Toxins, Contamination or Improper Preparation",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",2,16,150078,10188,parent_group,6rVeXkayn8Q,5 Clothing Mistakes You Must Avoid (Unhealthy),"5 Clothing Mistakes to Avoid: Synthetic Fibres, Tight Clothes, Unnecessary Masking, Wrong Undergarments and Heavy Handba",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",3,16,150078,8297,parent_group,6vgcPkuQOpU,How to Breathe Fresher Air Instantly in 3 Simple Steps (Air Pollution),"Air Pollution: Areca Palm, Snake Plant, Money Plant, PM2.5 Masks and HEPA Air Purifiers",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",4,16,150078,5506,parent_group,8ToYJycXw0I,The Truth about Mosquito Repellents in India (WITH SOLUTION),Mosquito Repellents in India: Chemical-Exposure Concerns and Natural Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",5,16,150078,15597,parent_group,Hk4Zhx0M0PE,5 Most Dangerous Ingredients in Your Daily Foods (Worse than Sugar),"5 Food Additives/Ingredients Reviewed: Hydrogenated Fat, INS 627/631/635, Polysorbate 80, Maltodextrin and Nitrites",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",6,16,150078,8519,parent_group,UgIfDo9e_Jk,How to Keep Fruits & Vegetables Fresh for Longer?,"How to Store Fruits, Vegetables, Spices, Nuts and Dairy for Longer Freshness",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",7,16,150078,10728,parent_group,vTYuNp7wq10,5 Products at Your Home That You Should Stop Using Immediately ( With Safe Alternatives),5 Household Products to Reconsider — With Safer-Use or Alternative Options,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",8,16,150078,9350,parent_group,Fw1HKAOyO54,6 Reasons You Are Eating Fruits the Wrong Way,"6 Fruit-Eating Rules: Whole Fruit, Local Produce, Fresh Cutting, Meal Timing and Milk Combinations",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",9,16,150078,9901,parent_group,N_dVcI5p5ck,5 Daily Products You Should Stop Using Immediately (With Healthier Alternatives),5 Everyday Household Products Questioned for Health or Environmental Reasons — With Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",10,16,150078,9624,parent_group,Qn2AjYZZo-8,How to ACTUALLY Remove Pesticides from Fruits & Vegetables (Practical Solution),"Removing Pesticide Residue from Produce: Baking-Soda Soak, Rinsing, Peeling and Seasonal Buying",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",11,16,150078,8946,parent_group,WJ2xwLRI3pE,How to Avoid Buying Wrong Fruits and Vegetables? ft @SatishRayTV,"How to Avoid Bad Produce: Apples, Capsicum, Cabbage, Garlic, Spinach, Carrot, Cauliflower, Brinjal, Sweet Potato and Pap",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",12,16,150078,8668,parent_group,_eljsPT1Qws,10 Cooking Utensils in India Ranked from Worst to Best,10 Cooking Utensils in India Ranked by Material and Safety Considerations — 2019 Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",13,16,150078,9063,parent_group,_urKrTNH5G0,Which is the Best Cooking Oil in Indian Market?,"Cooking Oils in India: Refined Oil, Olive Oil, Mustard, Sesame, Groundnut, Coconut and Ghee Compared",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",14,16,150078,6308,parent_group,dtP8pTwQgc8,How to Identify Fresh Fruits and Vegetables in Indian Market? ft. @KabitasKitchen,"Identifying Fresh Fruits and Vegetables in Indian Markets: Onion, Ginger, Watermelon, Tomato, Pineapple and More",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",15,16,150078,11270,parent_group,gcNGaTYwA3I,4 Products in Your Kitchen You Should Throw Away (With Healthier Alternatives),4 Kitchen Products to Reconsider — With Simpler Food Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
9,vh_full_intelligence_20260906_155948_ba9b09,FULL_INTELLIGENCE,"Food Safety, Produce and Kitchen Risks",16,16,150078,10143,parent_group,xnu-7K-IikM,5 Products in Your Kitchen You Should Throw Away (With Healthier Alternatives),5 Kitchen Products to Reconsider — With Healthier or Simpler Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155948_ba9b09\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",1,18,195211,8245,parent_group,09W4jwgSHzI,5 Amazing Dabur Products You Should Try - NOT SPONSORED,"5 Dabur Products Reviewed: Hajmola, Badam Tail, Lal Dant Manjan, Ashwagandha Lehya and Chyawanprash",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",2,18,195211,17668,parent_group,AKGDDwnVAHg,ये 10 Patanjali Products आपके पसंदीदा Expensive Brands से कहीं बेहतर हैं,"10 Patanjali Products Reviewed: Shilajit Vati, Kant Lep, Eye Drops, Gonail, Arjuna Bark, Divya Oil, Divya Dhara, Dishwas",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",3,18,195211,9997,parent_group,MJcM3baHkqg,5 Amazing Isha Life Products by Sadhguru That You Should Try  (Not Sponsored),"5 Isha Life Products Reviewed for Ingredients, Usefulness and Value",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",4,18,195211,4577,parent_group,MdTfLzT5FZw,5 Products at Chemist Shop that Need Your Attention!,"Chemist-Shop Products Reviewed: Isabgol, Antiseptic Creams, Cough Remedies and Antacids",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",5,18,195211,5154,parent_group,RWRDGnsQX_k,5 Amazing Patanjali Products You Should Try - NOT SPONSORED,"5 Patanjali Products Reviewed: Rose Water, Shilajit, Virgin Coconut Oil, Ashwagandha Churna and Dishwash Bar",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",6,18,195211,10555,parent_group,_3beJopLD2Y,5 Products at the Chemist Shop that Need Your Attention!,"5 Chemist-Shop Products Reviewed: Revital, Safi, Glucon-D, Strepsils and Kayam Churna",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",7,18,195211,10279,parent_group,ypkpJRyxgxE,5 Daily Winter Products That You Should Throw Away Immediately (With Healthier Alternatives),5 Winter Products to Reconsider — With Healthier or Lower-Exposure Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",8,18,195211,9437,parent_group,VK-G0vkfqOQ,5 Daily Foods You Are Eating the Wrong Way,5 Everyday Foods the Video Says Are Commonly Eaten the Wrong Way,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",9,18,195211,11253,parent_group,XctGOSf08js,5 Indian Superfoods You Must Eat (My Picks),"5 Indian Superfoods: Jackfruit, Green Gram, Lemon, Moringa and Mango",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",10,18,195211,18689,parent_group,Z8dAhgsHwQg,3 Foods That Naturally Decrease Cortisol (The Stress Hormone),3 Foods for Stress Support and Cortisol-Related Nutrition Claims,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",11,18,195211,11023,parent_group,bRsQuDUnU4g,5 Indian Superfoods You Must Eat ft. @AbhiandNiyu,"5 Indian Superfoods: Black Chana, Cashews, Pomegranate, Bottle Gourd and Sugarcane",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",12,18,195211,18017,parent_group,7RW1u-TddDU,दुनिया का सबसे अच्छा अनाज | गेहूं की जगह अब ये इस्तेमाल करे | The Best Grain In The World,"Indian Grains Compared: Wheat, Rice, Oats, Desi Wheat, Red Rice, Ragi, Barley, Bajra, Jowar and Millets",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",13,18,195211,8288,parent_group,DXPUWbJgmLE,One Habit that India has Taught the World - ALL ABOUT GHEE,"Ghee Explained: Traditional Uses, Nutrition Claims, Benefits and Limits",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",14,18,195211,5750,parent_group,SKhSKH_LHN4,Boost Your Immunity with This Diet Plan (Easy & Effective),"COVID-Era Immunity Diet Plan: Warm Fluids, Simple Meals, Moong Dal, Soups and Turmeric Milk",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",15,18,195211,12220,parent_group,SZmNa9931eA,Which is the Best Face Wash in India? (in 2024),"Best Face Washes in India (2024): Offline, Online and Besan-Turmeric DIY Options",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",16,18,195211,9546,parent_group,UposRQt67Dg,7 Quick & Healthy Drinks You Should Master ( My Favourites),"7 Healthy Drinks to Try: Ragi Malt, Turmeric Milk, Buttermilk, Lemon-Honey Water, Coconut Water, Sugarcane Juice and Car",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",17,18,195211,12870,parent_group,fb5gHqmreas,Reverse Diabetes Permanently in 3 Steps,"Type 2 Diabetes Lifestyle Plan: Higher-Fiber Diet, Meal Timing, Fenugreek, Amla-Turmeric and Walking — With Medical Caut",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
10,vh_full_intelligence_20260906_155950_7f3512,FULL_INTELLIGENCE,"Traditional Foods, Indian Nutrition and Product Reviews",18,18,195211,11643,parent_group,w0kOxvV26cw,11 Reasons Why Indian Food is Logical & Intelligent 🇮🇳,"11 Smart Indian Cooking Traditions: Turmeric-Pepper, Karela Prep, Dal Makhani Spices, Fermentation, Dal-Rice, Khichdi, T",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155950_7f3512\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",1,23,240553,9936,parent_group,2e-Z0-hjq8Y,5 Amazing Benefits of Vitamin E,"Vitamin E: Food Sources, Supplement Safety and Claims for Skin, Heart, Liver and Muscle Health",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",2,23,240553,8182,parent_group,7YwsUAcMX60,How to Cleanse Your Liver Naturally?,"Liver Cleanse Claims: Sugarcane Juice, Bhringrajasava, Kutki and Supportive Foods",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",3,23,240553,14601,parent_group,Qd_SOd9RAeg,6 Early Warning Signs of Kidney Disease,"6 Possible Kidney-Disease Warning Signs: Urine Changes, Swelling, Flank Pain, Fatigue, Itching and Blood-Pressure/Diabet",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
